"","Squad","MP","W","D","L","GF","GA","GD","Pts","Pts.MP","xG","xGA","xGD","xGD.90","Notes"
"29","Brighton",0.491654768682357,-0.229781694421496,1.97139820700393,-0.44645989716424,-0.412163082302043,-0.389965391979944,-0.0718272540739278,0.109960542129731,-0.06684834330475,0.831560585546885,42.9,3.3,0.09,"Regular"
"30","Wolves",0.491654768682357,0.270100532107256,-0.970475275700675,0.632436723667325,-0.639345330086115,-0.461989848398625,-0.188770871688771,0.109960542129731,-0.06684834330475,0.486389943486573,56.9,-19.4,-0.51,"Regular"
"31","Newcastle Utd",0.491654768682357,-0.0631542855785789,0.337024049945817,0.27280451672347,-0.298571958410008,0.906474823556307,-0.69552654801976,-0.00440821772457732,-0.17604098521912,0.510194815352801,57.1,-19,-0.5,"Regular"
"32","Crystal Palace",0.491654768682357,-0.396409103264414,1.97139820700393,-0.266643793692312,0.042201413266099,-0.245916479142583,0.162059981155759,-0.0615925976517313,-0.241556570367742,0.839495542835628,40.7,5.7,0.15,"Regular"
"33","Brentford",0.491654768682357,-0.0631542855785789,-0.643600444289052,0.812252827139253,-0.0713897106259366,0.474328085044223,-0.305714489303615,-0.175961357506039,-0.350749212282111,0.815690670969399,48.5,-2.7,-0.07,"Regular"
"34","Aston Villa",0.491654768682357,-0.0631542855785789,-0.970475275700675,0.99206893061118,0.155792537158135,0.330279172206862,-0.0718272540739278,-0.233145737433193,-0.416264797430733,0.744276055370714,49,-4.9,-0.13,"Regular"
"37","Leeds United",0.491654768682357,-0.729663920950248,0.66389888135744,0.812252827139253,-0.412163082302043,2.13089058267388,-1.43616945958044,-0.633436396923271,-0.809358308322464,0.7601459699482,67.8,-23.5,-0.62,"Regular"
"38","Burnley",0.491654768682357,-1.06291873863608,1.64452337559231,0.632436723667325,-0.866527577870186,0.258254715788181,-0.734507753891375,-0.804989536704733,-0.984066535385455,0.573674473662744,57.1,-17.4,-0.46,"Relegated"
"39","Watford",0.491654768682357,-1.229546147479,-1.2973501071123,2.4305977583866,-0.866527577870186,1.98684166983652,-1.67005669481012,-1.49120209583058,-1.66106091525455,0.585576909595858,64.5,-24.5,-0.64,"Relegated"
"40","Norwich City",0.491654768682357,-1.39617355632192,-0.643600444289052,2.25078165491467,-1.49127875927638,2.49101286476728,-2.37171840049918,-1.54838647575774,-1.72657650040317,0.28008105397926,75.5,-43.2,-1.14,"Relegated"
"41","Manchester City",0.491654768682357,2.26962943822226,-1.2973501071123,-1.34554041452388,1.91645495748469,-1.25425886900411,1.99417665712164,2.11141383958012,1.94229626791965,1.70440588730859,30.2,38,1,"UCL"
"42","Manchester Utd",0.491654768682357,1.26986498516476,0.66389888135744,-1.34554041452388,1.34849933802451,-0.389965391979944,1.13659012794612,1.42520128045427,1.26530188805056,1.38304011711451,41.5,18.6,0.49,"UCL"
"43","Liverpool",0.491654768682357,1.10323757632184,0.010149218534194,-0.806092104108095,1.06452152829442,-0.534014304817306,1.01964651033128,1.1392793808185,0.981401019073198,1.67663353679799,43,24.5,0.65,"UCL"
"44","Chelsea",0.491654768682357,0.936610167478925,0.337024049945817,-0.806092104108095,0.496565908834241,-0.966161043329389,0.863721686844821,1.02491062096419,0.850369848775955,1.47429212593505,30.3,32.2,0.85,"UCL"
"45","Leicester City",0.491654768682357,1.10323757632184,-0.970475275700675,-0.266643793692312,1.06452152829442,0.0421813465321393,0.707796863358363,0.967726241037041,0.806692792010207,1.21243853540654,46,9.8,0.26,"Regular"
"46","West Ham",0.491654768682357,0.936610167478925,-0.316725612877429,-0.44645989716424,0.723748156618313,-0.173892022723903,0.590853245743519,0.910541861109887,0.741177206861585,1.19656862082905,48.7,6.7,0.18,"Regular"
"47","Tottenham",0.491654768682357,0.769982758636008,-0.316725612877429,-0.266643793692312,1.06452152829442,-0.317940935561264,0.902702892716435,0.738988721328425,0.566468979798593,1.10531661200851,49.1,4,0.1,"Regular"
"48","Arsenal",0.491654768682357,0.769982758636008,-0.643600444289052,-0.0868276902203847,0.326179222996188,-0.750087674073347,0.629834451615134,0.681804341401271,0.522791923032846,1.05373938963168,43,8.8,0.23,"Regular"
"49","Leeds United",0.491654768682357,0.769982758636008,-1.2973501071123,0.27280451672347,0.723748156618313,0.330279172206862,0.317984804642217,0.567435581546963,0.391760752735602,1.2045035781178,57.9,-2.2,-0.06,"Regular"
"52","Newcastle Utd",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.184980834517972,0.906474823556307,-0.617564136276531,-0.233145737433193,-0.416264797430733,0.720471183504486,58.3,-14.9,-0.39,"Regular"
"53","Wolves",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.75293645397815,0.1862302593695,-0.617564136276531,-0.233145737433193,-0.416264797430733,0.446715157042859,49.5,-13,-0.34,"Regular"
"54","Crystal Palace",0.491654768682357,-0.229781694421496,-0.316725612877429,0.812252827139253,-0.468958644248061,1.19457264923103,-0.968394989121062,-0.290330117360347,-0.459941854196481,0.351495669577945,58.2,-24.2,-0.64,"Regular"
"55","Southampton",0.491654768682357,-0.229781694421496,-0.643600444289052,0.99206893061118,-0.128185272571954,1.33862156206839,-0.812470165634604,-0.347514497287501,-0.525457439345103,0.633186653328315,53.1,-11.8,-0.31,"Regular"
"56","Brighton",0.491654768682357,-0.729663920950248,1.64452337559231,0.27280451672347,-0.525754206194079,-0.245916479142583,-0.227752077560386,-0.461883257141809,-0.634650081259472,1.01803208183234,35.3,15.6,0.41,"Regular"
"57","Burnley",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.923323139816204,0.402303628625542,-0.851451371506218,-0.576252016996117,-0.743842723173842,0.557804559085258,54.7,-15.4,-0.4,"Regular"
"58","Fulham",0.491654768682357,-1.39617355632192,1.31764854418069,1.17188503408311,-1.26409651149231,0.258254715788181,-1.00737619499268,-1.20528019619481,-1.37716004627719,0.605414302817715,52.6,-12.1,-0.32,"Relegated"
"59","West Brom",0.491654768682357,-1.39617355632192,0.66389888135744,1.53151724102696,-0.809732015924168,1.91481721341783,-1.59209428306689,-1.31964895604912,-1.50819121657443,0.418942806532259,67.9,-32,-0.84,"Relegated"
"60","Sheffield Utd",0.491654768682357,-1.06291873863608,-2.27797460134717,2.79022996533046,-1.66166544511444,0.978499279974987,-1.67005669481012,-1.49120209583058,-1.66106091525455,0.291983489912374,62.2,-29.6,-0.78,"Relegated"
"61","Liverpool",0.491654768682357,3.10276648243685,-1.95109976993554,-1.88498872493966,2.03004608137672,-1.18223441258543,2.03315786299326,2.85481077863312,2.70664476132024,1.73217823781919,37.7,31.2,0.82,"UCL"
"62","Manchester City",0.491654768682357,2.10300202937935,-1.95109976993554,-0.806092104108095,2.99557063445902,-1.03818549974807,2.61787595106747,1.82549193994435,1.65839539894229,2.64866580466899,36.2,55.7,1.47,"UCL"
"63","Manchester Utd",0.491654768682357,0.769982758636008,0.990773712769063,-0.985908207580022,0.950930404402384,-0.966161043329389,1.17557133381774,0.967726241037041,0.806692792010207,1.46635716864631,37.7,24.5,0.64,"UCL"
"64","Chelsea",0.491654768682357,1.10323757632184,-0.970475275700675,-0.266643793692312,1.12131709024044,0.330279172206862,0.590853245743519,0.967726241037041,0.806692792010207,1.74408067375231,38.6,30.6,0.81,"UCL"
"67","Wolves",0.491654768682357,0.270100532107256,1.64452337559231,-0.806092104108095,0.0989969752121168,-0.678063217654667,0.434928422257061,0.567435581546963,0.391760752735602,1.14499139845223,38,16.1,0.42,"Regular"
"68","Arsenal",0.491654768682357,0.103473123264338,1.64452337559231,-0.626276000636167,0.382974784942206,-0.101867566305222,0.317984804642217,0.395882441765501,0.217052525672611,0.863300414701856,55.3,-8.3,-0.22,"Regular"
"69","Sheffield Utd",0.491654768682357,0.103473123264338,0.990773712769063,-0.266643793692312,-0.582549768140097,-0.750087674073347,0.00613515766930121,0.281513681911193,0.107859883758241,0.704601268927,51,-7.9,-0.21,"Regular"
"70","Burnley",0.491654768682357,0.270100532107256,0.010149218534194,0.0929884132515428,-0.355367520356026,0.0421813465321393,-0.266733283432,0.281513681911193,0.107859883758241,0.879170329279342,49.8,-2.4,-0.06,"Regular"
"71","Southampton",0.491654768682357,0.270100532107256,-0.643600444289052,0.452620620195398,0.0989969752121168,0.762425910718945,-0.344695695175229,0.167144922056885,-0.00133275815612822,1.22434097133965,52.8,3.3,0.09,"Regular"
"72","Everton",0.491654768682357,-0.0631542855785789,0.337024049945817,0.27280451672347,-0.298571958410008,0.474328085044223,-0.461639312790073,-0.00440821772457732,-0.17604098521912,1.01406460318797,48.3,2.5,0.07,"Regular"
"73","Newcastle Utd",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.639345330086115,0.618376997881584,-0.773488959762989,-0.290330117360347,-0.459941854196481,0.407040370599145,65.6,-30.1,-0.79,"Regular"
"74","Crystal Palace",0.491654768682357,-0.396409103264414,0.337024049945817,0.632436723667325,-1.03691426370824,0.0421813465321393,-0.734507753891375,-0.347514497287501,-0.525457439345103,0.418942806532259,57,-21.2,-0.56,"Regular"
"75","Brighton",0.491654768682357,-0.729663920950248,1.64452337559231,0.27280451672347,-0.582549768140097,0.330279172206862,-0.578582930404917,-0.461883257141809,-0.634650081259472,0.799820756391914,55,-9.5,-0.25,"Regular"
"76","West Ham",0.491654768682357,-0.563036512107331,0.010149218534194,0.99206893061118,-0.0145941486799188,0.906474823556307,-0.500620518661688,-0.576252016996117,-0.743842723173842,0.926780073011799,63.8,-15.2,-0.4,"Regular"
"77","Aston Villa",0.491654768682357,-0.729663920950248,-0.316725612877429,1.35170113755504,-0.468958644248061,1.26659710564971,-1.00737619499268,-0.804989536704733,-0.984066535385455,0.756178491303828,67.8,-23.5,-0.62,"Regular"
"78","Bournemouth",0.491654768682357,-0.729663920950248,-0.643600444289052,1.53151724102696,-0.525754206194079,1.12254819281235,-0.968394989121062,-0.862173916631887,-1.04958212053408,0.776015884525685,62.3,-17.5,-0.46,"Relegated"
"79","Watford",0.491654768682357,-0.896291329793166,0.337024049945817,1.17188503408311,-0.75293645397815,1.05052373639367,-1.08533860673591,-0.862173916631887,-1.04958212053408,0.938682508944913,58.1,-9.3,-0.24,"Relegated"
"82","Liverpool",0.491654768682357,2.76951166475102,-0.643600444289052,-2.24462093188351,2.25722832916079,-1.97450343319092,2.61787595106747,2.74044201877881,2.57561359102299,1.92261721274902,28.8,44.9,1.18,"UCL"
"83","Chelsea",0.491654768682357,1.26986498516476,0.010149218534194,-0.985908207580022,0.78054371856433,-0.750087674073347,0.94168409858805,1.31083252059996,1.13427071775332,1.32352793744894,36.4,22.2,0.58,"UCL"
"84","Tottenham",0.491654768682357,1.60311980285059,-2.27797460134717,-0.0868276902203847,1.0077259663484,-0.750087674073347,1.09760892207451,1.25364814067281,1.09059366098757,1.1767312276072,47.1,7.8,0.2,"UCL"
"85","Arsenal",0.491654768682357,1.26986498516476,-0.643600444289052,-0.626276000636167,1.34849933802451,0.11420580295082,0.863721686844821,1.19646376074566,1.02507807583895,1.38304011711451,54.2,5.9,0.15,"Regular"
"86","Manchester Utd",0.491654768682357,0.936610167478925,0.010149218534194,-0.626276000636167,0.894134842456366,0.330279172206862,0.434928422257061,0.967726241037041,0.806692792010207,1.43461733949134,50.6,10.8,0.29,"Regular"
"87","Wolves",0.491654768682357,0.436727940950173,0.010149218534194,-0.0868276902203847,-0.128185272571954,-0.245916479142583,0.0451163635409157,0.453066821692655,0.282568110821233,1.0656418255648,42.1,10.1,0.26,"Regular"
"88","Everton",0.491654768682357,0.270100532107256,0.010149218534194,0.0929884132515428,0.26938366105017,-0.245916479142583,0.317984804642217,0.281513681911193,0.107859883758241,0.970422338099884,45.7,4,0.1,"Regular"
"89","Leicester City",0.491654768682357,0.270100532107256,-0.643600444289052,0.452620620195398,0.0989969752121168,-0.101867566305222,0.123078775284145,0.167144922056885,-0.00133275815612822,1.07754426149791,43.7,8.7,0.23,"Regular"
"90","West Ham",0.491654768682357,0.270100532107256,-0.643600444289052,0.452620620195398,0.155792537158135,0.402303628625542,-0.110808459945542,0.167144922056885,-0.00133275815612822,0.887105286568085,61.9,-14.3,-0.38,"Regular"
"91","Watford",0.491654768682357,0.103473123264338,-0.316725612877429,0.452620620195398,0.155792537158135,0.690401454300265,-0.266733283432,0.0527761622025767,-0.110525400070498,0.910910158434313,59.2,-11,-0.29,"Regular"
"92","Crystal Palace",0.491654768682357,0.103473123264338,-0.643600444289052,0.632436723667325,0.0989969752121168,0.258254715788181,-0.0718272540739278,-0.00440821772457732,-0.17604098521912,0.887105286568085,50.1,-2.5,-0.07,"Regular"
"93","Newcastle Utd",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.412163082302043,-0.101867566305222,-0.227752077560386,-0.233145737433193,-0.416264797430733,0.549869601796515,53.6,-14.5,-0.38,"Regular"
"94","Bournemouth",0.491654768682357,-0.0631542855785789,-0.970475275700675,0.99206893061118,0.382974784942206,1.48267047490575,-0.539601724533302,-0.233145737433193,-0.416264797430733,1.11325156929725,57.2,-3.9,-0.1,"Regular"
"97","Brighton",0.491654768682357,-0.729663920950248,0.010149218534194,1.17188503408311,-0.809732015924168,0.762425910718945,-0.968394989121062,-0.747805156777579,-0.918550950236833,0.399105413310402,59.1,-23.8,-0.63,"Regular"
"98","Cardiff City",0.491654768682357,-0.563036512107331,-1.62422493852392,1.89114944797082,-0.866527577870186,1.41064601848707,-1.35820704783721,-0.862173916631887,-1.04958212053408,0.680796397060772,61.5,-19.1,-0.5,"Relegated"
"99","Fulham",0.491654768682357,-1.06291873863608,-1.2973501071123,2.25078165491467,-0.866527577870186,2.27493949551124,-1.82598151829658,-1.31964895604912,-1.50819121657443,0.637154131972686,68.2,-26.8,-0.71,"Relegated"
"100","Huddersfield",0.491654768682357,-1.72942837400775,-0.643600444289052,2.61041386185853,-1.5480743212224,1.91481721341783,-2.09884995939788,-1.89149275532066,-2.07599295452915,0.141219301426261,60.9,-32.2,-0.85,"Relegated"
"101","Manchester City",0.491654768682357,3.10276648243685,-1.62422493852392,-2.06480482841159,3.2227528822431,-1.61438115109751,3.08565042152685,2.91199515856028,2.75032181808599,2.11702366632322,23.8,54.8,1.44,"UCL"
"102","Manchester Utd",0.491654768682357,1.93637462053643,-0.970475275700675,-1.16572431105195,1.06452152829442,-1.54235669467883,1.56538339253388,1.82549193994435,1.65839539894229,1.20847105676217,40.7,15,0.4,"UCL"
"103","Tottenham",0.491654768682357,1.60311980285059,-0.316725612877429,-1.16572431105195,1.40529489997053,-0.966161043329389,1.48742098079065,1.59675442023573,1.44001011511355,1.56554413475559,33.9,30.8,0.81,"UCL"
"104","Liverpool",0.491654768682357,1.26986498516476,0.990773712769063,-1.5253565179958,1.9732505194307,-0.822112130492028,1.79927062776357,1.48238566038143,1.30897894481631,1.89087738359405,33.8,39.1,1.03,"UCL"
"105","Chelsea",0.491654768682357,1.26986498516476,-0.643600444289052,-0.626276000636167,0.723748156618313,-0.822112130492028,0.94168409858805,1.19646376074566,1.02507807583895,1.15689383438534,33.8,20.6,0.54,"Regular"
"106","Arsenal",0.491654768682357,0.936610167478925,-0.970475275700675,-0.0868276902203847,1.40529489997053,0.11420580295082,0.902702892716435,0.796173101255579,0.631984564947215,1.70837336595297,47.8,20.5,0.54,"Regular"
"107","Burnley",0.491654768682357,0.103473123264338,0.990773712769063,-0.266643793692312,-0.75293645397815,-0.750087674073347,-0.110808459945542,0.281513681911193,0.107859883758241,0.28008105397926,51.2,-18.9,-0.5,"Regular"
"108","Everton",0.491654768682357,-0.0631542855785789,0.337024049945817,0.27280451672347,-0.298571958410008,0.618376997881584,-0.539601724533302,-0.00440821772457732,-0.17604098521912,0.605414302817715,52.4,-11.9,-0.31,"Regular"
"109","Leicester City",0.491654768682357,-0.229781694421496,0.66389888135744,0.27280451672347,0.382974784942206,0.762425910718945,-0.149789665817157,-0.118776977578885,-0.285233627133489,0.982324774032998,48.1,1.9,0.05,"Regular"
"112","Bournemouth",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.24177639646399,0.834450367137626,-0.617564136276531,-0.290330117360347,-0.459941854196481,0.537967165863401,59.2,-20.4,-0.54,"Regular"
"113","West Ham",0.491654768682357,-0.563036512107331,0.990773712769063,0.452620620195398,-0.0713897106259366,1.33862156206839,-0.773488959762989,-0.404698877214655,-0.56913449611085,0.454650114331602,55.1,-18.4,-0.48,"Regular"
"114","Watford",0.491654768682357,-0.396409103264414,-0.316725612877429,0.99206893061118,-0.298571958410008,1.05052373639367,-0.773488959762989,-0.461883257141809,-0.634650081259472,0.783950841814428,51.8,-6.8,-0.18,"Regular"
"115","Brighton",0.491654768682357,-0.729663920950248,1.31764854418069,0.452620620195398,-0.866527577870186,0.330279172206862,-0.773488959762989,-0.519067637068963,-0.700165666408094,0.466552550264716,50.8,-13.8,-0.36,"Regular"
"116","Huddersfield",0.491654768682357,-0.729663920950248,0.337024049945817,0.99206893061118,-1.20730094954629,0.618376997881584,-1.16330101847913,-0.690620776850425,-0.874873893471085,0.240406267535546,48.5,-17.2,-0.45,"Regular"
"117","Southampton",0.491654768682357,-1.06291873863608,1.97139820700393,0.452620620195398,-0.696140892032132,0.474328085044223,-0.734507753891375,-0.747805156777579,-0.918550950236833,0.581609430951486,45.2,-5.3,-0.14,"Regular"
"118","Swansea City",0.491654768682357,-0.896291329793166,0.010149218534194,1.35170113755504,-1.20730094954629,0.474328085044223,-1.08533860673591,-0.919358296559041,-1.09325917729982,0.25230870346866,58.6,-27,-0.71,"Relegated"
"119","Stoke City",0.491654768682357,-1.06291873863608,0.990773712769063,0.99206893061118,-0.809732015924168,1.33862156206839,-1.28024463609398,-0.919358296559041,-1.09325917729982,0.446715157042859,62.5,-26,-0.69,"Relegated"
"120","West Brom",0.491654768682357,-1.229546147479,1.31764854418069,0.99206893061118,-1.03691426370824,0.474328085044223,-0.968394989121062,-1.03372705641335,-1.20245181921419,0.446715157042859,47.9,-11.4,-0.3,"Relegated"
"121","Chelsea",0.491654768682357,2.76951166475102,-1.95109976993554,-1.5253565179958,2.03004608137672,-1.18223441258543,2.03315786299326,2.5117044990702,2.35722830719426,-1.0014145481527,0,0,0,"UCL"
"122","Tottenham",0.491654768682357,2.10300202937935,-0.316725612877429,-1.70517262146773,2.08684164332274,-1.6864056075162,2.34500750996617,2.11141383958012,1.94229626791965,-1.0014145481527,0,0,0,"UCL"
"123","Manchester City",0.491654768682357,1.60311980285059,0.010149218534194,-1.34554041452388,1.74606827164663,-0.750087674073347,1.6043645984055,1.65393880016289,1.4836871718793,-1.0014145481527,0,0,0,"UCL"
"124","Liverpool",0.491654768682357,1.43649239400768,0.337024049945817,-1.34554041452388,1.6324771477546,-0.534014304817306,1.40945856904742,1.53957004030858,1.37449452996493,-1.0014145481527,0,0,0,"UCL"
"127","Everton",0.491654768682357,0.603355349793091,0.337024049945817,-0.44645989716424,0.723748156618313,-0.389965391979944,0.707796863358363,0.681804341401271,0.522791923032846,-1.0014145481527,0,0,0,"Regular"
"128","Southampton",0.491654768682357,-0.229781694421496,0.337024049945817,0.452620620195398,-0.468958644248061,-0.101867566305222,-0.266733283432,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"129","Bournemouth",0.491654768682357,-0.229781694421496,0.337024049945817,0.452620620195398,0.326179222996188,1.26659710564971,-0.461639312790073,-0.175961357506039,-0.350749212282111,-1.0014145481527,0,0,0,"Regular"
"130","West Brom",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.355367520356026,0.11420580295082,-0.305714489303615,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"131","West Ham",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.128185272571954,1.05052373639367,-0.656545342148146,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"132","Leicester City",0.491654768682357,-0.229781694421496,-0.316725612877429,0.812252827139253,-0.0713897106259366,0.978499279974987,-0.578582930404917,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"133","Stoke City",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.468958644248061,0.474328085044223,-0.578582930404917,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"134","Crystal Palace",0.491654768682357,-0.229781694421496,-1.2973501071123,1.35170113755504,0.042201413266099,0.978499279974987,-0.500620518661688,-0.461883257141809,-0.634650081259472,-1.0014145481527,0,0,0,"Regular"
"135","Swansea City",0.491654768682357,-0.229781694421496,-1.2973501071123,1.35170113755504,-0.24177639646399,1.48267047490575,-0.968394989121062,-0.461883257141809,-0.634650081259472,-1.0014145481527,0,0,0,"Regular"
"136","Burnley",0.491654768682357,-0.396409103264414,-0.643600444289052,1.17188503408311,-0.582549768140097,0.402303628625542,-0.617564136276531,-0.519067637068963,-0.700165666408094,-1.0014145481527,0,0,0,"Regular"
"137","Watford",0.491654768682357,-0.396409103264414,-0.643600444289052,1.17188503408311,-0.525754206194079,1.33862156206839,-1.08533860673591,-0.519067637068963,-0.700165666408094,-1.0014145481527,0,0,0,"Regular"
"138","Hull City",0.491654768682357,-0.729663920950248,-0.643600444289052,1.53151724102696,-0.696140892032132,2.20291503909256,-1.67005669481012,-0.862173916631887,-1.04958212053408,-1.0014145481527,0,0,0,"Relegated"
"139","Middlesbrough",0.491654768682357,-1.39617355632192,1.31764854418069,1.17188503408311,-1.26409651149231,0.258254715788181,-1.00737619499268,-1.20528019619481,-1.37716004627719,-1.0014145481527,0,0,0,"Relegated"
"142","Arsenal",0.491654768682357,1.10323757632184,0.66389888135744,-1.16572431105195,0.894134842456366,-0.966161043329389,1.13659012794612,1.25364814067281,1.09059366098757,-1.0014145481527,0,0,0,"UCL"
"143","Tottenham",0.491654768682357,0.936610167478925,1.31764854418069,-1.34554041452388,1.12131709024044,-1.03818549974807,1.33149615730419,1.19646376074566,1.02507807583895,-1.0014145481527,0,0,0,"UCL"
"144","Manchester City",0.491654768682357,0.936610167478925,0.010149218534194,-0.626276000636167,1.23490821413247,-0.606038761235986,1.17557133381774,0.967726241037041,0.806692792010207,-1.0014145481527,0,0,0,"UCL"
"145","Manchester Utd",0.491654768682357,0.936610167478925,0.010149218534194,-0.626276000636167,-0.0145941486799188,-1.03818549974807,0.551872039871904,0.967726241037041,0.806692792010207,-1.0014145481527,0,0,0,"Regular"
"146","Southampton",0.491654768682357,0.769982758636008,0.010149218534194,-0.44645989716424,0.553361470780259,-0.606038761235986,0.707796863358363,0.796173101255579,0.631984564947215,-1.0014145481527,0,0,0,"Regular"
"147","West Ham",0.491654768682357,0.436727940950173,1.64452337559231,-0.985908207580022,0.894134842456366,0.11420580295082,0.551872039871904,0.738988721328425,0.566468979798593,-1.0014145481527,0,0,0,"Regular"
"148","Liverpool",0.491654768682357,0.436727940950173,0.990773712769063,-0.626276000636167,0.78054371856433,0.0421813465321393,0.51289083400029,0.624619961474117,0.457276337884224,-1.0014145481527,0,0,0,"Regular"
"149","Stoke City",0.491654768682357,0.103473123264338,0.010149218534194,0.27280451672347,-0.468958644248061,0.402303628625542,-0.539601724533302,0.109960542129731,-0.06684834330475,-1.0014145481527,0,0,0,"Regular"
"150","Chelsea",0.491654768682357,-0.229781694421496,1.64452337559231,-0.266643793692312,0.553361470780259,0.258254715788181,0.240022392898988,0.0527761622025767,-0.110525400070498,-1.0014145481527,0,0,0,"Regular"
"151","Everton",0.491654768682357,-0.396409103264414,1.64452337559231,-0.0868276902203847,0.553361470780259,0.402303628625542,0.162059981155759,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"152","Swansea City",0.491654768682357,-0.229781694421496,0.66389888135744,0.27280451672347,-0.412163082302043,0.1862302593695,-0.383676901046844,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"153","Watford",0.491654768682357,-0.229781694421496,0.010149218534194,0.632436723667325,-0.525754206194079,0.0421813465321393,-0.383676901046844,-0.233145737433193,-0.416264797430733,-1.0014145481527,0,0,0,"Regular"
"154","West Brom",0.491654768682357,-0.563036512107331,1.31764854418069,0.27280451672347,-0.866527577870186,-0.101867566305222,-0.539601724533302,-0.347514497287501,-0.525457439345103,-1.0014145481527,0,0,0,"Regular"
"157","Sunderland",0.491654768682357,-0.729663920950248,0.990773712769063,0.632436723667325,-0.0713897106259366,0.906474823556307,-0.539601724533302,-0.576252016996117,-0.743842723173842,-1.0014145481527,0,0,0,"Regular"
"158","Newcastle Utd",0.491654768682357,-0.729663920950248,0.337024049945817,0.99206893061118,-0.298571958410008,1.12254819281235,-0.812470165634604,-0.690620776850425,-0.874873893471085,-1.0014145481527,0,0,0,"Relegated"
"159","Norwich City",0.491654768682357,-0.729663920950248,-0.643600444289052,1.53151724102696,-0.582549768140097,1.26659710564971,-1.08533860673591,-0.862173916631887,-1.04958212053408,-1.0014145481527,0,0,0,"Relegated"
"160","Aston Villa",0.491654768682357,-1.72942837400775,-0.316725612877429,2.4305977583866,-1.26409651149231,1.91481721341783,-1.90394393003981,-1.83430837539351,-2.01047736938053,-1.0014145481527,0,0,0,"Relegated"
"161","Chelsea",0.491654768682357,2.10300202937935,0.010149218534194,-1.88498872493966,1.34849933802451,-1.25425886900411,1.6043645984055,2.16859821950727,2.00781185306827,-1.0014145481527,0,0,0,"UCL"
"162","Manchester City",0.491654768682357,1.76974721169351,-0.643600444289052,-1.16572431105195,1.91645495748469,-0.822112130492028,1.76028942189195,1.71112318009004,1.54920275702792,-1.0014145481527,0,0,0,"UCL"
"163","Arsenal",0.491654768682357,1.43649239400768,0.010149218534194,-1.16572431105195,1.23490821413247,-0.966161043329389,1.37047736317581,1.48238566038143,1.30897894481631,-1.0014145481527,0,0,0,"UCL"
"164","Manchester Utd",0.491654768682357,1.10323757632184,0.337024049945817,-0.985908207580022,0.723748156618313,-0.894136586910709,0.980665304459664,1.19646376074566,1.02507807583895,-1.0014145481527,0,0,0,"UCL"
"165","Tottenham",0.491654768682357,0.936610167478925,-0.643600444289052,-0.266643793692312,0.496565908834241,0.258254715788181,0.201041187027374,0.853357481182733,0.675661621712963,-1.0014145481527,0,0,0,"Regular"
"166","Liverpool",0.491654768682357,0.769982758636008,-0.316725612877429,-0.266643793692312,0.155792537158135,-0.101867566305222,0.162059981155759,0.738988721328425,0.566468979798593,-1.0014145481527,0,0,0,"Regular"
"167","Southampton",0.491654768682357,0.769982758636008,-0.970475275700675,0.0929884132515428,0.26938366105017,-1.18223441258543,0.824740480973206,0.624619961474117,0.457276337884224,-1.0014145481527,0,0,0,"Regular"
"168","Swansea City",0.491654768682357,0.436727940950173,-0.316725612877429,0.0929884132515428,-0.184980834517972,-0.0298431098865413,-0.110808459945542,0.395882441765501,0.217052525672611,-1.0014145481527,0,0,0,"Regular"
"169","Stoke City",0.491654768682357,0.270100532107256,0.010149218534194,0.0929884132515428,-0.0713897106259366,-0.317940935561264,0.123078775284145,0.281513681911193,0.107859883758241,-1.0014145481527,0,0,0,"Regular"
"172","West Ham",0.491654768682357,-0.229781694421496,0.66389888135744,0.27280451672347,-0.298571958410008,-0.173892022723903,-0.110808459945542,-0.118776977578885,-0.285233627133489,-1.0014145481527,0,0,0,"Regular"
"173","West Brom",0.491654768682357,-0.396409103264414,0.66389888135744,0.452620620195398,-0.639345330086115,0.11420580295082,-0.500620518661688,-0.290330117360347,-0.459941854196481,-1.0014145481527,0,0,0,"Regular"
"174","Leicester City",0.491654768682357,-0.396409103264414,-0.316725612877429,0.99206893061118,-0.184980834517972,0.402303628625542,-0.344695695175229,-0.461883257141809,-0.634650081259472,-1.0014145481527,0,0,0,"Regular"
